frame_index,stage,is_keyframe,fileName,nose_x,nose_y,left_eye_inner_x,left_eye_inner_y,left_eye_x,left_eye_y,left_eye_outer_x,left_eye_outer_y,right_eye_inner_x,right_eye_inner_y,right_eye_x,right_eye_y,right_eye_outer_x,right_eye_outer_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,mouth_left_x,mouth_left_y,mouth_right_x,mouth_right_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_pinky_x,left_pinky_y,right_pinky_x,right_pinky_y,left_index_x,left_index_y,right_index_x,right_index_y,left_thumb_x,left_thumb_y,right_thumb_x,right_thumb_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y,left_heel_x,left_heel_y,right_heel_x,right_heel_y,left_foot_index_x,left_foot_index_y,right_foot_index_x,right_foot_index_y
10,0,0,frame0010.jpg,0.49632498621940613,0.48075592517852783,0.48802414536476135,0.4899131655693054,0.4808698892593384,0.49142807722091675,0.4743006229400635,0.49266815185546875,0.5057287216186523,0.4898644685745239,0.5119445323944092,0.4912292957305908,0.5171696543693542,0.4924354553222656,0.46293872594833374,0.5015622973442078,0.5221896171569824,0.5014238953590393,0.48577702045440674,0.4783318340778351,0.5045013427734375,0.47832024097442627,0.3978142738342285,0.47729092836380005,0.5706027150154114,0.4715884327888489,0.41037893295288086,0.4009741544723511,0.5425593256950378,0.39453309774398804,0.4668121933937073,0.3417421877384186,0.5051249265670776,0.3275216221809387,0.47177672386169434,0.3217681050300598,0.5028575658798218,0.3063097596168518,0.4804406762123108,0.3227916955947876,0.49326086044311523,0.3072507381439209,0.47974610328674316,0.3305799663066864,0.4921463131904602,0.3146936297416687,0.4301925003528595,0.36525094509124756,0.5215517282485962,0.36528241634368896,0.41104644536972046,0.2728162109851837,0.5504777431488037,0.2797802686691284,0.3970556855201721,0.18608298897743225,0.5852041244506836,0.18471533060073853,0.40796226263046265,0.17245188355445862,0.5801396369934082,0.17313945293426514,0.370614618062973,0.14217491447925568,0.5990237593650818,0.14413321018218994
11,0,0,frame0011.jpg,0.4963797330856323,0.48078423738479614,0.48809146881103516,0.4899333715438843,0.4809357523918152,0.49143943190574646,0.4743412733078003,0.4926736652851105,0.5057742595672607,0.4899117946624756,0.5120516419410706,0.49127811193466187,0.51727294921875,0.492475301027298,0.4630325436592102,0.501552939414978,0.5221938490867615,0.5014544725418091,0.48606735467910767,0.4783400297164917,0.5046399235725403,0.4783925414085388,0.3980472683906555,0.47722327709198,0.5709163546562195,0.47182899713516235,0.41156500577926636,0.4009523391723633,0.5431751012802124,0.39479944109916687,0.46742552518844604,0.3411414623260498,0.5069445967674255,0.3279668986797333,0.47241535782814026,0.3212886452674866,0.5052343606948853,0.3066926896572113,0.4808850884437561,0.32208049297332764,0.49557918310165405,0.3076021671295166,0.480230450630188,0.329887717962265,0.4943925142288208,0.31533047556877136,0.43065446615219116,0.36516618728637695,0.5222549438476562,0.3652614951133728,0.41105687618255615,0.27257248759269714,0.5507452487945557,0.2794283926486969,0.3969602584838867,0.18607836961746216,0.5852126479148865,0.1845976859331131,0.4078584909439087,0.17247679829597473,0.5801807045936584,0.17306581139564514,0.3705194592475891,0.1421404927968979,0.5990580320358276,0.14415249228477478
12,0,0,frame0012.jpg,0.4964526295661926,0.48080748319625854,0.4881501793861389,0.4899502992630005,0.48099976778030396,0.491443395614624,0.4743823707103729,0.49266326427459717,0.5057953596115112,0.48994553089141846,0.5121116638183594,0.4913100600242615,0.5173494219779968,0.49250340461730957,0.46309852600097656,0.5015108585357666,0.5222001075744629,0.501476526260376,0.4862726926803589,0.4783473610877991,0.5047580003738403,0.4784417152404785,0.39819806814193726,0.4771229028701782,0.5712563395500183,0.4721798300743103,0.41304242610931396,0.4008691906929016,0.5440057516098022,0.39504921436309814,0.46874332427978516,0.340158611536026,0.5090052485466003,0.3283565640449524,0.4737980365753174,0.32049819827079773,0.5082733631134033,0.3072231411933899,0.4820455312728882,0.3210311532020569,0.498546838760376,0.3079378604888916,0.4813724160194397,0.3287697434425354,0.4972807466983795,0.31583958864212036,0.43108755350112915,0.3653481900691986,0.5228599309921265,0.36546456813812256,0.41108208894729614,0.27248847484588623,0.5508691072463989,0.27952635288238525,0.39692047238349915,0.18626369535923004,0.5852160453796387,0.18447263538837433,0.40783238410949707,0.1728019416332245,0.579963207244873,0.17280727624893188,0.3703981637954712,0.14216099679470062,0.5991546511650085,0.14418262243270874
13,0,0,frame0013.jpg,0.49647629261016846,0.48081353306770325,0.48817482590675354,0.48994457721710205,0.48102980852127075,0.4914318323135376,0.47440117597579956,0.4926425814628601,0.5057973265647888,0.48988330364227295,0.5121415853500366,0.4912237823009491,0.5173945426940918,0.4924447238445282,0.4631267786026001,0.5014762878417969,0.5222048759460449,0.5014634728431702,0.4863402843475342,0.4783569574356079,0.5048057436943054,0.478445440530777,0.3982640206813812,0.47711408138275146,0.5715620517730713,0.4724414348602295,0.41383612155914307,0.4008485972881317,0.5449076890945435,0.3954049050807953,0.4699717164039612,0.33963096141815186,0.5113620758056641,0.32857710123062134,0.4758302569389343,0.3201919198036194,0.5115770697593689,0.30773693323135376,0.4839359521865845,0.3206233084201813,0.5020861029624939,0.308317095041275,0.48296940326690674,0.3283088505268097,0.5005087852478027,0.3162894546985626,0.4315035939216614,0.36545994877815247,0.52335524559021,0.3658096194267273,0.4110971689224243,0.27243566513061523,0.5509496927261353,0.2795621156692505,0.39690595865249634,0.18646809458732605,0.5852435827255249,0.1843591332435608,0.407890260219574,0.17306220531463623,0.5798773169517517,0.17255038022994995,0.3701736032962799,0.1422407031059265,0.5990487933158875,0.14421036839485168
14,0,0,frame0014.jpg,0.49643751978874207,0.48074743151664734,0.4881802797317505,0.4898749589920044,0.4810427129268646,0.4913666248321533,0.4744071960449219,0.4925801753997803,0.5057512521743774,0.48969322443008423,0.5121293067932129,0.49096277356147766,0.5174081921577454,0.4922179579734802,0.46313291788101196,0.5014381408691406,0.5222039818763733,0.5013610124588013,0.4862934648990631,0.47836023569107056,0.5047752261161804,0.4783692955970764,0.3982914388179779,0.47702717781066895,0.571721613407135,0.4729762077331543,0.4147336483001709,0.40082159638404846,0.5459772944450378,0.395896315574646,0.4727555513381958,0.3391609787940979,0.5133031010627747,0.32871174812316895,0.4797387719154358,0.3198891878128052,0.5146246552467346,0.3081349730491638,0.4878004789352417,0.32017236948013306,0.5053201913833618,0.3084847927093506,0.48638784885406494,0.32792073488235474,0.5035055875778198,0.31647154688835144,0.43187767267227173,0.36548861861228943,0.5238065123558044,0.36605018377304077,0.4111306667327881,0.2723398804664612,0.5509728789329529,0.27911269664764404,0.3968939185142517,0.18656125664710999,0.5852797627449036,0.18425995111465454,0.40789738297462463,0.17318813502788544,0.5798842310905457,0.17240816354751587,0.3699551820755005,0.14232563972473145,0.598792314529419,0.14421533048152924
15,0,0,frame0015.jpg,0.49640923738479614,0.48072192072868347,0.48818328976631165,0.48984861373901367,0.48105093836784363,0.49134236574172974,0.47441041469573975,0.4925570487976074,0.5057154893875122,0.48958754539489746,0.512115478515625,0.4908134341239929,0.5174139738082886,0.49209070205688477,0.46314096450805664,0.5014344453811646,0.5222025513648987,0.501311719417572,0.4862470030784607,0.4783822298049927,0.5047316551208496,0.47834113240242004,0.398367702960968,0.47694075107574463,0.5720406770706177,0.4735928773880005,0.4151569604873657,0.40078163146972656,0.5472374558448792,0.39624446630477905,0.4751724600791931,0.338986337184906,0.5154221057891846,0.3286775052547455,0.4835347831249237,0.31977763772010803,0.5171915292739868,0.30828776955604553,0.4914973974227905,0.32001793384552,0.5081117153167725,0.30847227573394775,0.4895358085632324,0.3277774453163147,0.5059317946434021,0.3164353370666504,0.4321841597557068,0.36523228883743286,0.524046003818512,0.3661354184150696,0.411149263381958,0.27227696776390076,0.5510707497596741,0.2788229286670685,0.3968883752822876,0.18672055006027222,0.5853030681610107,0.18422019481658936,0.40789371728897095,0.1733441948890686,0.5798078179359436,0.17236874997615814,0.3698054552078247,0.14246700704097748,0.5985285043716431,0.14420707523822784
16,0,0,frame0016.jpg,0.49598228931427,0.480735182762146,0.4879140257835388,0.4898979067802429,0.48073965311050415,0.49144673347473145,0.4741750955581665,0.4926840364933014,0.5054215788841248,0.4895515739917755,0.5118224620819092,0.49075818061828613,0.5173037052154541,0.49204230308532715,0.46314218640327454,0.5014942288398743,0.5222070813179016,0.5012917518615723,0.48580655455589294,0.47845935821533203,0.504292905330658,0.47833189368247986,0.39904844760894775,0.4771499037742615,0.5726149082183838,0.4742050766944885,0.4152831435203552,0.4010014533996582,0.5490400791168213,0.396514356136322,0.47674962878227234,0.3390708565711975,0.5172710418701172,0.32854118943214417,0.4864458739757538,0.31981101632118225,0.5196710824966431,0.3083428144454956,0.49462246894836426,0.32006704807281494,0.5108755826950073,0.3084322512149811,0.49209195375442505,0.3279423117637634,0.5082403421401978,0.31638339161872864,0.4324834942817688,0.3645179867744446,0.5242471098899841,0.3655751645565033,0.4111332297325134,0.27171382308006287,0.5520132780075073,0.27600568532943726,0.3968532085418701,0.18667146563529968,0.585343599319458,0.18356530368328094,0.4078903794288635,0.17324116826057434,0.5793211460113525,0.17111408710479736,0.3695823550224304,0.14253391325473785,0.5985405445098877,0.14417211711406708
17,0,0,frame0017.jpg,0.4957351088523865,0.4806833267211914,0.4877697229385376,0.4898863434791565,0.4805680513381958,0.49146127700805664,0.4740198850631714,0.4927210807800293,0.5052655935287476,0.4894692599773407,0.5116842985153198,0.49065518379211426,0.5172576904296875,0.4919654428958893,0.4630807042121887,0.5014916062355042,0.5222299098968506,0.5012627840042114,0.4854896068572998,0.47846952080726624,0.5040484666824341,0.47824618220329285,0.3993363678455353,0.4764541983604431,0.5730173587799072,0.474924236536026,0.4158869981765747,0.4004090428352356,0.5507150292396545,0.39676758646965027,0.47863340377807617,0.3391033411026001,0.520046055316925,0.32842379808425903,0.4893701374530792,0.319827675819397,0.5232610702514648,0.3083694279193878,0.4975903034210205,0.3200947046279907,0.5144869685173035,0.3084074854850769,0.4947461485862732,0.3280130624771118,0.5113190412521362,0.3163474202156067,0.43282759189605713,0.36421680450439453,0.5246576070785522,0.3656882047653198,0.41103845834732056,0.2713944911956787,0.5533412098884583,0.2747526466846466,0.39683759212493896,0.1866525113582611,0.5854061841964722,0.1831817924976349,0.40789294242858887,0.173153817653656,0.5797114372253418,0.17055034637451172,0.36940693855285645,0.14256241917610168,0.598470151424408,0.14416326582431793
18,0,0,frame0018.jpg,0.49548089504241943,0.4805504083633423,0.4875956177711487,0.4897747039794922,0.4803470969200134,0.4913420081138611,0.4738391637802124,0.4926379323005676,0.5050469636917114,0.4893183708190918,0.5114620923995972,0.49048882722854614,0.5171759128570557,0.49183911085128784,0.46289554238319397,0.5014604926109314,0.5222399234771729,0.5012233853340149,0.48522114753723145,0.4784470796585083,0.5038317441940308,0.4781411290168762,0.39945173263549805,0.47596216201782227,0.5731761455535889,0.4759470820426941,0.41638439893722534,0.40016764402389526,0.5533682703971863,0.3980979919433594,0.4808017611503601,0.3392004668712616,0.523946225643158,0.32864004373550415,0.49199479818344116,0.319949746131897,0.5277222394943237,0.3087020814418793,0.5004846453666687,0.32011714577674866,0.5181216597557068,0.30849990248680115,0.49773043394088745,0.32806283235549927,0.5145574808120728,0.3164273500442505,0.43330276012420654,0.364444375038147,0.5252310037612915,0.36667442321777344,0.4110081195831299,0.2713024914264679,0.5546391010284424,0.27442675828933716,0.39681804180145264,0.1865011304616928,0.5858153700828552,0.1829494833946228,0.4078958034515381,0.17289727926254272,0.5800942182540894,0.17033615708351135,0.36924728751182556,0.14252328872680664,0.5986678004264832,0.144052654504776
19,0,0,frame0019.jpg,0.4954081177711487,0.4804970622062683,0.4875667095184326,0.48972418904304504,0.48031502962112427,0.49127233028411865,0.47381317615509033,0.4925652742385864,0.5049657225608826,0.4892610013484955,0.5113772749900818,0.49042588472366333,0.5171451568603516,0.4917902648448944,0.46282342076301575,0.5013852715492249,0.522240161895752,0.5012034177780151,0.48514145612716675,0.478432834148407,0.5037539601325989,0.47812408208847046,0.3994894027709961,0.4745277762413025,0.5730949640274048,0.47663217782974243,0.41763269901275635,0.3990720212459564,0.5546453595161438,0.39951807260513306,0.4844020903110504,0.3391414284706116,0.5270431041717529,0.32923927903175354,0.49673986434936523,0.31984102725982666,0.5313857793807983,0.30913427472114563,0.5050539970397949,0.3199297785758972,0.5219663381576538,0.3086920380592346,0.5020046234130859,0.32806986570358276,0.5180715918540955,0.3167119026184082,0.43370866775512695,0.3646079897880554,0.5255946516990662,0.36788785457611084,0.410996675491333,0.27126607298851013,0.5551248788833618,0.2743252217769623,0.3968309760093689,0.1864636242389679,0.5860639810562134,0.1828596591949463,0.4080043435096741,0.17296260595321655,0.5802774429321289,0.17064838111400604,0.369165301322937,0.1424579620361328,0.5986517071723938,0.14391329884529114
20,0,0,frame0020.jpg,0.4952450394630432,0.48049473762512207,0.4874427914619446,0.48970481753349304,0.4801930785179138,0.49124014377593994,0.47373875975608826,0.4925248622894287,0.5046821236610413,0.4892464876174927,0.5110145211219788,0.49042269587516785,0.5169380903244019,0.4918128252029419,0.4627194106578827,0.5013524889945984,0.5221656560897827,0.5012698173522949,0.48508429527282715,0.478456050157547,0.5036653876304626,0.4782187342643738,0.39958447217941284,0.4736993908882141,0.573058545589447,0.4776221513748169,0.4186883568763733,0.3985005021095276,0.5567842721939087,0.40143290162086487,0.4879568815231323,0.33912205696105957,0.5312937498092651,0.3300378620624542,0.500349760055542,0.3198058307170868,0.5361820459365845,0.3098747730255127,0.509211540222168,0.3198223114013672,0.5273208022117615,0.30910444259643555,0.5063347816467285,0.3280712962150574,0.5231921076774597,0.317065954208374,0.434023380279541,0.36385008692741394,0.5258327722549438,0.36831608414649963,0.41099825501441956,0.27108001708984375,0.5554207563400269,0.2744058072566986,0.39684271812438965,0.1864485740661621,0.5861696600914001,0.18268853425979614,0.4081002473831177,0.17325231432914734,0.5801079273223877,0.1707916557788849,0.3691786527633667,0.1423901617527008,0.5986409783363342,0.1437792330980301
