frame_index,stage,is_keyframe,fileName,nose_x,nose_y,left_eye_inner_x,left_eye_inner_y,left_eye_x,left_eye_y,left_eye_outer_x,left_eye_outer_y,right_eye_inner_x,right_eye_inner_y,right_eye_x,right_eye_y,right_eye_outer_x,right_eye_outer_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,mouth_left_x,mouth_left_y,mouth_right_x,mouth_right_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_pinky_x,left_pinky_y,right_pinky_x,right_pinky_y,left_index_x,left_index_y,right_index_x,right_index_y,left_thumb_x,left_thumb_y,right_thumb_x,right_thumb_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y,left_heel_x,left_heel_y,right_heel_x,right_heel_y,left_foot_index_x,left_foot_index_y,right_foot_index_x,right_foot_index_y
10,5,0,frame0010.jpg,0.5154975652694702,0.4584829807281494,0.5174248814582825,0.45006290078163147,0.5163129568099976,0.4492241144180298,0.5153434872627258,0.4484148919582367,0.5156194567680359,0.44952690601348877,0.5129919648170471,0.4482353627681732,0.5102688074111938,0.44682812690734863,0.4964276850223541,0.44365471601486206,0.4907344579696655,0.44150954484939575,0.5012983083724976,0.4623333811759949,0.5000091791152954,0.4617948532104492,0.47670936584472656,0.48523661494255066,0.40981167554855347,0.48022156953811646,0.0,0.0,0.4478381872177124,0.5439450144767761,0.0,0.0,0.5033208131790161,0.6041322946548462,0.0,0.0,0.510840892791748,0.6185586452484131,0.0,0.0,0.5189955234527588,0.6174219846725464,0.0,0.0,0.5163335800170898,0.6141398549079895,0.38259389996528625,0.5873967409133911,0.3345673382282257,0.5863096714019775,0.0,0.0,0.3783617913722992,0.673703670501709,0.0,0.0,0.36190086603164673,0.7766413688659668,0.3686332106590271,0.739536464214325,0.3382183909416199,0.7969685196876526,0.45562058687210083,0.7415217757225037,0.43294769525527954,0.8014848232269287
11,5,0,frame0011.jpg,0.5148688554763794,0.4580536484718323,0.5167794227600098,0.4497368037700653,0.5157022476196289,0.44897890090942383,0.514786422252655,0.4482634961605072,0.5147721767425537,0.44903257489204407,0.5119906067848206,0.4476795196533203,0.5092799663543701,0.4462926983833313,0.4960176348686218,0.4435780346393585,0.4899490475654602,0.441140353679657,0.5009472370147705,0.46196097135543823,0.4994874596595764,0.4613047242164612,0.4787134528160095,0.48558157682418823,0.40644627809524536,0.47883784770965576,0.0,0.0,0.4429355263710022,0.5432408452033997,0.0,0.0,0.5010396838188171,0.6018040180206299,0.0,0.0,0.5077383518218994,0.6175944805145264,0.0,0.0,0.517927885055542,0.6160950660705566,0.0,0.0,0.5156168937683105,0.6124298572540283,0.38421034812927246,0.5873797535896301,0.3345745801925659,0.5860793590545654,0.0,0.0,0.3780202269554138,0.6740689277648926,0.0,0.0,0.3618556261062622,0.7766647338867188,0.36908698081970215,0.7400829792022705,0.338463693857193,0.7970685362815857,0.45615509152412415,0.7415852546691895,0.4328129291534424,0.8008332252502441
12,5,0,frame0012.jpg,0.5143516659736633,0.45781561732292175,0.5161898136138916,0.4495087265968323,0.515104353427887,0.4487851560115814,0.5142036080360413,0.4481247663497925,0.5140185952186584,0.4487207531929016,0.511084258556366,0.44732412695884705,0.5083713531494141,0.4459573030471802,0.49557021260261536,0.4434923529624939,0.48917481303215027,0.44084370136260986,0.5006917715072632,0.461739182472229,0.4991130828857422,0.46101152896881104,0.48117542266845703,0.4858195185661316,0.40344926714897156,0.4774184823036194,0.0,0.0,0.4384513199329376,0.5419508218765259,0.0,0.0,0.4976637363433838,0.5976346731185913,0.0,0.0,0.5028736591339111,0.6143670082092285,0.0,0.0,0.5150171518325806,0.6129217743873596,0.0,0.0,0.5129390954971313,0.6087082028388977,0.3862626552581787,0.587324321269989,0.3347552418708801,0.5854018926620483,0.0,0.0,0.37727779150009155,0.674456000328064,0.0,0.0,0.361943781375885,0.7767550945281982,0.3695068955421448,0.7404448986053467,0.33919066190719604,0.7971570491790771,0.4564778506755829,0.7416923642158508,0.4327901303768158,0.8005034923553467
13,5,0,frame0013.jpg,0.5139449238777161,0.4576728343963623,0.5158053636550903,0.44940510392189026,0.514746904373169,0.4487035870552063,0.5138607025146484,0.4480714499950409,0.513477087020874,0.448551744222641,0.5103751420974731,0.44710761308670044,0.5075942277908325,0.44572675228118896,0.4952576756477356,0.44343966245651245,0.4884892702102661,0.4405469298362732,0.5004512667655945,0.46160346269607544,0.4987025856971741,0.4607905149459839,0.4831386208534241,0.4858630299568176,0.4016554653644562,0.47582918405532837,0.0,0.0,0.43471914529800415,0.5401639938354492,0.0,0.0,0.49326449632644653,0.5932730436325073,0.0,0.0,0.49833419919013977,0.6099300980567932,0.0,0.0,0.5108680725097656,0.6086606979370117,0.0,0.0,0.5087155103683472,0.6040816903114319,0.38823217153549194,0.5872411131858826,0.33507680892944336,0.5848851799964905,0.0,0.0,0.3764503002166748,0.6749743819236755,0.0,0.0,0.36205342411994934,0.7776655554771423,0.3696820139884949,0.7410792708396912,0.3400687575340271,0.7974433898925781,0.45667651295661926,0.741881251335144,0.43289729952812195,0.8004188537597656
14,5,0,frame0014.jpg,0.5134961009025574,0.45757874846458435,0.515398383140564,0.44931989908218384,0.5144098997116089,0.44864845275878906,0.5136014819145203,0.4480503797531128,0.5128782987594604,0.44835346937179565,0.509710967540741,0.44688618183135986,0.5069979429244995,0.4455519914627075,0.4950837790966034,0.443418025970459,0.4880233407020569,0.4402872323989868,0.5002884864807129,0.461516797542572,0.49834564328193665,0.4605892300605774,0.4849656820297241,0.4859367609024048,0.3991963863372803,0.47444474697113037,0.0,0.0,0.43047815561294556,0.5379542112350464,0.0,0.0,0.48784250020980835,0.5889430642127991,0.0,0.0,0.49415087699890137,0.6052020788192749,0.0,0.0,0.5068315863609314,0.6033603549003601,0.0,0.0,0.5045089721679688,0.5986519455909729,0.39062681794166565,0.5872001647949219,0.3354237675666809,0.5846282243728638,0.0,0.0,0.3753122389316559,0.6754285097122192,0.0,0.0,0.3621916174888611,0.7783956527709961,0.14787280559539795,0.2964317202568054,0.34094709157943726,0.7975990772247314,0.45711374282836914,0.7421371936798096,0.4331634044647217,0.8005737662315369
15,5,0,frame0015.jpg,0.5131641626358032,0.4574985206127167,0.5152347087860107,0.44924789667129517,0.5143164396286011,0.4486163854598999,0.5135191679000854,0.44804614782333374,0.5125095248222351,0.44813358783721924,0.5092194080352783,0.4466065764427185,0.5065057873725891,0.44529348611831665,0.495035320520401,0.44340968132019043,0.4875761866569519,0.43998467922210693,0.5002118349075317,0.4614484906196594,0.4980199337005615,0.4603918194770813,0.48700231313705444,0.48609283566474915,0.3966350555419922,0.4726535677909851,0.0,0.0,0.42511460185050964,0.5340518951416016,0.0,0.0,0.4812963008880615,0.5841336250305176,0.0,0.0,0.48902252316474915,0.6001744270324707,0.0,0.0,0.5014634728431702,0.5973868370056152,0.0,0.0,0.4988459646701813,0.5932128429412842,0.39353448152542114,0.5870751738548279,0.33647316694259644,0.5836842656135559,0.0,0.0,0.37470385432243347,0.6755932569503784,0.0,0.0,0.3622453212738037,0.7797367572784424,0.0591491237282753,0.11857268959283829,0.34195685386657715,0.7978354692459106,0.4473596513271332,0.7463724613189697,0.4336688816547394,0.8016228675842285
16,5,0,frame0016.jpg,0.5129084587097168,0.45738357305526733,0.5151464939117432,0.4491405487060547,0.5142810940742493,0.44851142168045044,0.5135002732276917,0.44793933629989624,0.5123531222343445,0.4479829668998718,0.5090178847312927,0.446418434381485,0.5062742829322815,0.44506707787513733,0.4949566721916199,0.4432764947414398,0.4873449206352234,0.43961769342422485,0.5000947713851929,0.46138378977775574,0.4977484941482544,0.46020203828811646,0.48818540573120117,0.4862983226776123,0.39484846591949463,0.47096124291419983,0.0,0.0,0.41864126920700073,0.5306808352470398,0.0,0.0,0.47407060861587524,0.579708456993103,0.0,0.0,0.48301422595977783,0.5946729183197021,0.0,0.0,0.4948396384716034,0.5916405916213989,0.0,0.0,0.49139404296875,0.587904691696167,0.39368847012519836,0.5882455110549927,0.33687376976013184,0.5848780870437622,0.0,0.0,0.3768822252750397,0.6757542490959167,0.0,0.0,0.3622124493122101,0.7802894711494446,0.02365965023636818,0.047429077327251434,0.3423207402229309,0.7979949116706848,0.4441295266151428,0.7475700378417969,0.4342051148414612,0.8022085428237915
17,5,0,frame0017.jpg,0.512806236743927,0.4573458433151245,0.5151339173316956,0.44910216331481934,0.5142886638641357,0.4484715461730957,0.513515293598175,0.4478941559791565,0.5123265981674194,0.44793397188186646,0.508992075920105,0.446361243724823,0.5061871409416199,0.4449753165245056,0.49488621950149536,0.4431912899017334,0.48707807064056396,0.4394187927246094,0.5000358819961548,0.46136409044265747,0.49759984016418457,0.46014314889907837,0.49018311500549316,0.48655182123184204,0.39109790325164795,0.4698873460292816,0.0,0.0,0.4139379858970642,0.5301910638809204,0.0,0.0,0.4697765111923218,0.5760488510131836,0.0,0.0,0.47923004627227783,0.5894429683685303,0.0,0.0,0.48843008279800415,0.5863506197929382,0.0,0.0,0.48481130599975586,0.583099901676178,0.3942849636077881,0.5886558890342712,0.33718180656433105,0.5846924781799316,0.0,0.0,0.3766760528087616,0.675926923751831,0.0,0.0,0.3622073829174042,0.7808793187141418,0.009463860653340816,0.018971631303429604,0.3426322340965271,0.7986029386520386,0.4437830448150635,0.747582197189331,0.4346576929092407,0.8026385307312012
18,5,0,frame0018.jpg,0.5126070976257324,0.45735737681388855,0.5151038765907288,0.449088990688324,0.5143085718154907,0.4484589695930481,0.5135346055030823,0.4478781819343567,0.5123011469841003,0.4479265511035919,0.5090088844299316,0.4463502764701843,0.5061508417129517,0.4449533224105835,0.4948629140853882,0.44315576553344727,0.48694199323654175,0.4393107295036316,0.49993830919265747,0.46137532591819763,0.497422993183136,0.46013399958610535,0.4921570420265198,0.4870394170284271,0.38864976167678833,0.4685057997703552,0.0,0.0,0.4081229567527771,0.527088463306427,0.0,0.0,0.46518903970718384,0.5700863599777222,0.0,0.0,0.4768590033054352,0.5814072489738464,0.0,0.0,0.4834612011909485,0.5783624053001404,0.0,0.0,0.4792848229408264,0.5752964615821838,0.39587873220443726,0.5887583494186401,0.33730384707450867,0.5845606327056885,0.0,0.0,0.37634676694869995,0.6761500835418701,0.0,0.0,0.3622191548347473,0.7813805937767029,0.0037855443079024553,0.007588652428239584,0.3427969217300415,0.7995219230651855,0.1775132268667221,0.29903289675712585,0.4356221854686737,0.803117036819458
19,5,0,frame0019.jpg,0.5119926333427429,0.45736759901046753,0.5149273872375488,0.44907844066619873,0.5142496824264526,0.4484565258026123,0.5135536193847656,0.4478803277015686,0.5121335983276367,0.4479290843009949,0.5089161396026611,0.4463593661785126,0.5060105919837952,0.44494593143463135,0.4950026273727417,0.4431806206703186,0.486737996339798,0.4392228424549103,0.4997294545173645,0.46140384674072266,0.4970483183860779,0.46014392375946045,0.4938930571079254,0.48736393451690674,0.3868926763534546,0.4673246145248413,0.0,0.0,0.4058873653411865,0.5247396230697632,0.0,0.0,0.46184253692626953,0.5623109340667725,0.0,0.0,0.4714964032173157,0.5727066993713379,0.0,0.0,0.47760337591171265,0.5688589215278625,0.0,0.0,0.4737119674682617,0.5658048987388611,0.39770418405532837,0.5888447761535645,0.33801716566085815,0.5845142602920532,0.0,0.0,0.3760759234428406,0.6762142777442932,0.0,0.0,0.3619711399078369,0.781579852104187,0.0015142176998779178,0.003035461064428091,0.34282100200653076,0.8001538515090942,0.07100529223680496,0.1196131631731987,0.4362201988697052,0.8033021688461304
20,5,0,frame0020.jpg,0.5115443468093872,0.45727142691612244,0.5148054957389832,0.4490205645561218,0.5142162442207336,0.44844406843185425,0.5135756134986877,0.4478830397129059,0.5119765996932983,0.4478566646575928,0.5088055729866028,0.446308434009552,0.5058396458625793,0.4448491334915161,0.49544134736061096,0.44330865144729614,0.48647382855415344,0.4390992522239685,0.4995827078819275,0.46140825748443604,0.49668335914611816,0.46009474992752075,0.495391845703125,0.4882725477218628,0.38631755113601685,0.46574729681015015,0.0,0.0,0.3978404998779297,0.5166951417922974,0.0,0.0,0.45146608352661133,0.5526019334793091,0.0,0.0,0.4619421362876892,0.5636880397796631,0.0,0.0,0.4703742563724518,0.5601197481155396,0.0,0.0,0.4663656949996948,0.5570156574249268,0.3990693688392639,0.5888381004333496,0.33898618817329407,0.5828473567962646,0.0,0.0,0.37556523084640503,0.6758431792259216,0.0,0.0,0.36172956228256226,0.7815419435501099,0.0006056870915926993,0.0012141844490543008,0.34273821115493774,0.8004012107849121,0.028402118012309074,0.0478452667593956,0.43647265434265137,0.8033594489097595
21,5,0,frame0021.jpg,0.5111309289932251,0.4572001099586487,0.5147041082382202,0.4489815831184387,0.5141946077346802,0.44844019412994385,0.5135900974273682,0.447934627532959,0.5118314623832703,0.44775789976119995,0.5087113380432129,0.4462389349937439,0.5056926012039185,0.444736123085022,0.49599510431289673,0.4434528350830078,0.4863309860229492,0.43897348642349243,0.4993584156036377,0.4614127576351166,0.49626970291137695,0.46005451679229736,0.4968028962612152,0.4889971613883972,0.3858567178249359,0.4643931984901428,0.0,0.0,0.39035171270370483,0.5093770027160645,0.0,0.0,0.4313485622406006,0.5409578680992126,0.0,0.0,0.4422522783279419,0.5505791306495667,0.0,0.0,0.44795429706573486,0.5457183122634888,0.0,0.0,0.44406694173812866,0.5436384677886963,0.40053433179855347,0.5890244841575623,0.3398241698741913,0.5818703770637512,0.0,0.0,0.37492311000823975,0.6756464242935181,0.0,0.0,0.36162036657333374,0.781326174736023,0.00024227483663707972,0.0004856737796217203,0.3426988422870636,0.8005944490432739,0.011360847391188145,0.01913810707628727,0.4365690350532532,0.8033914566040039
22,5,0,frame0022.jpg,0.510975182056427,0.4570454955101013,0.5146624445915222,0.44892576336860657,0.5141791105270386,0.4484279155731201,0.5136040449142456,0.44795721769332886,0.5117856860160828,0.4476322829723358,0.5086829662322998,0.44615644216537476,0.5056525468826294,0.4446380138397217,0.4962170720100403,0.44348716735839844,0.4862919747829437,0.4388774037361145,0.4992132782936096,0.461383581161499,0.49602949619293213,0.4599376916885376,0.49714696407318115,0.4891735315322876,0.38599297404289246,0.46364882588386536,0.0,0.0,0.39183303713798523,0.5084089636802673,0.0,0.0,0.4333574175834656,0.5348261594772339,0.0,0.0,0.4426710605621338,0.5363503098487854,0.0,0.0,0.44645169377326965,0.5319793224334717,0.0,0.0,0.442949116230011,0.5303191542625427,0.4022701680660248,0.5891554355621338,0.3413029909133911,0.5815022587776184,0.0,0.0,0.37449121475219727,0.675722062587738,0.0,0.0,0.36140432953834534,0.7812303304672241,9.690993465483189e-05,0.00019426950893830508,0.34266650676727295,0.8011466860771179,0.004544339142739773,0.007655242923647165,0.4366084337234497,0.8034554719924927
23,5,0,frame0023.jpg,0.5109534859657288,0.45698463916778564,0.5146499276161194,0.44892996549606323,0.5141767263412476,0.44844692945480347,0.5136163234710693,0.4479881227016449,0.5117732286453247,0.4475998878479004,0.5087265968322754,0.4461381435394287,0.5056718587875366,0.44460928440093994,0.49630752205848694,0.4434780478477478,0.4862915873527527,0.43883615732192993,0.4991348385810852,0.46141040325164795,0.4959317445755005,0.4598994255065918,0.4970977306365967,0.4870747923851013,0.3860245943069458,0.46319228410720825,0.0,0.0,0.4071792960166931,0.5113025307655334,0.0,0.0,0.4400777220726013,0.5217020511627197,0.0,0.0,0.4531834125518799,0.5211816430091858,0.0,0.0,0.4486735463142395,0.5137364268302917,0.0,0.0,0.44543182849884033,0.5135955214500427,0.40310001373291016,0.5898606777191162,0.3426365852355957,0.5816129446029663,0.0,0.0,0.3735034465789795,0.6766082048416138,0.0,0.0,0.3612153232097626,0.7811861038208008,3.8763973861932755e-05,7.770780212013051e-05,0.3426571488380432,0.8013380765914917,0.0018177357269451022,0.0030620971228927374,0.43668127059936523,0.8034761548042297
